1 0.000000 7.864165117798586
1 1.000000 15.001800958551609
1 2.000000 21.046482223877693
1 3.000000 27.18624006735761
1 4.000000 33.89407336098746
1 5.000000 40.81970685833009
1 6.000000 47.73877445012597
1 7.000000 54.3200164396146
1 8.000000 60.98915898747907
1 9.000000 67.54013352074455
1 10.000000 74.51951455155891
1 11.000000 81.23583586078252
1 12.000000 88.11745019007303
1 13.000000 94.7771031684341
1 14.000000 101.32737541750502
1 15.000000 108.30011111720985
1 16.000000 114.98180824808766
1 17.000000 121.74911328629872
1 18.000000 128.56156534905756
1 19.000000 135.12603083418088
1 20.000000 142.08295769725518
1 21.000000 148.75231570634455

2 0.000000 7.863333625111686
2 1.000000 15.001031351699183
2 2.000000 21.04629447836858
2 3.000000 27.186358414789368
2 4.000000 33.894479641586
2 5.000000 40.819776720453255
2 6.000000 47.73764226597599
2 7.000000 54.31998726307902
2 8.000000 60.98958153359544
2 9.000000 67.54037878661543
2 10.000000 74.51942820241766
2 11.000000 81.23556744580956
2 12.000000 88.11661667930797
2 13.000000 94.77711078309966
2 14.000000 101.32757047100316
2 15.000000 108.30042747675338
2 16.000000 114.9815299501214
2 17.000000 121.74891143608457
2 18.000000 128.56095639736458
2 19.000000 135.12568695302951
2 20.000000 142.08361629106457
2 21.000000 148.75247700307617

3 0.000000 7.141638853118566
3 1.000000 17.737401665653774
3 2.000000 24.67914595319606
3 3.000000 32.18836742126584
3 4.000000 37.75245340161427
3 5.000000 43.14843797920764
3 6.000000 50.487678203739094
3 7.000000 57.64814063500641
3 8.000000 62.38143743625391
3 9.000000 67.84549004923953
3 10.000000 75.77742608871789
3 11.000000 84.91886242338448
3 12.000000 91.64807873073558
3 13.000000 99.1943207906842
3 14.000000 105.99909403889077
3 15.000000 113.23767634692952
3 16.000000 120.41670527495685
3 17.000000 125.08618683604307
3 18.000000 134.17553627255884
3 19.000000 140.27488428697072
3 20.000000 147.66165826180702
3 21.000000 155.51192258997293

4 0.000000 9.018632183798719
4 1.000000 19.233361154696404
4 2.000000 24.212254430373687
4 3.000000 29.362201326741804
4 4.000000 37.258156276615345
4 5.000000 45.66174138784001
4 6.000000 51.81480405653375
4 7.000000 57.80960586278036
4 8.000000 63.5327411993612
4 9.000000 72.00861893792968
4 10.000000 77.25641662772733
4 11.000000 80.44092141096033
4 12.000000 87.85252218444818
4 13.000000 94.20840517506592
4 14.000000 99.25508282811562
4 15.000000 102.06051110528371
4 16.000000 108.50197382459287
4 17.000000 104.92702133934318
4 18.000000 113.13664011630895
4 19.000000 118.54310691851944
4 20.000000 116.81729532991828
4 21.000000 111.99205799846939

5 0.000000 9.602796909654318
5 1.000000 15.848772438321753
5 2.000000 22.45076209588233
5 3.000000 29.674085813381232
5 4.000000 35.508217673370616
5 5.000000 44.13021066727098
5 6.000000 48.48612686696729
5 7.000000 56.479582487844624
5 8.000000 61.90307459062616
5 9.000000 63.7807789068469
5 10.000000 73.7555334731647
5 11.000000 81.64599829834638
5 12.000000 92.75980029542475
5 13.000000 92.05552170387413
5 14.000000 98.16421239762624
5 15.000000 104.13196969466422
5 16.000000 110.04393926723587
5 17.000000 116.78992527960645
5 18.000000 123.78326245632721
5 19.000000 129.06579329104062
5 20.000000 137.5799975812354
5 21.000000 146.49302356979135

6 0.000000 8.521405191680326
6 1.000000 16.361819166908276
6 2.000000 23.360183260784044
6 3.000000 24.934860829218287
6 4.000000 32.620239569090074
6 5.000000 38.62853102937122
6 6.000000 49.076626842570036
6 7.000000 53.564094096539485
6 8.000000 62.21361785309079
6 9.000000 68.27369704265081
6 10.000000 74.0095296576197
6 11.000000 84.34084929646603
6 12.000000 89.45574004758171
6 13.000000 96.05804680408575
6 14.000000 102.96525638690125
6 15.000000 108.4346086186623
6 16.000000 112.70085783670773
6 17.000000 120.53439959335869
6 18.000000 125.09619534093585
6 19.000000 133.8378509636082
6 20.000000 141.06386203850596
6 21.000000 140.04781232137012

7 0.000000 9.269932623503731
7 1.000000 15.880199776541863
7 2.000000 12.583306390624006
7 3.000000 18.496645932637243
7 4.000000 26.94531450636484
7 5.000000 33.92299264886854
7 6.000000 41.008731556357
7 7.000000 47.612405925127874
7 8.000000 43.824840429062505
7 9.000000 50.87558589521115
7 10.000000 58.14773997306815
7 11.000000 64.44612074052925
7 12.000000 66.39182205926022
7 13.000000 71.7696018366244
7 14.000000 76.36958630023928
7 15.000000 81.62724572036747
7 16.000000 83.2491899354169
7 17.000000 86.84530351330903
7 18.000000 87.58639275309045
7 19.000000 90.55653536953419
7 20.000000 95.10390987761092
7 21.000000 98.42465822373661

8 0.000000 9.753303195522028
8 1.000000 13.70474572176806
8 2.000000 9.866261130944311
8 3.000000 11.4940870769488
8 4.000000 17.370921237019967
8 5.000000 24.61431218285492
8 6.000000 33.97739327995313
8 7.000000 42.27756944755378
8 8.000000 41.881754080179675
8 9.000000 41.008595643178126
8 10.000000 45.63102936390111
8 11.000000 41.01784241284682
8 12.000000 49.30843685884661
8 13.000000 50.76044917014134
8 14.000000 48.883005494751195
8 15.000000 51.37609746482502
8 16.000000 55.947789180359855
8 17.000000 60.350403770335014
