2.000000000000000042e-02 8.920229787414973188e+00
2.080808080808081023e-02 8.935208835637874714e+00
2.161616161616161658e-02 8.950185219776102485e+00
2.242424242424242292e-02 8.965158939829658280e+00
2.323232323232323274e-02 8.980129995798540321e+00
2.404040404040404255e-02 8.995098387682750385e+00
2.484848484848484890e-02 9.010064115482288472e+00
2.565656565656565524e-02 9.025027179197152805e+00
2.646464646464646506e-02 9.039987578827343384e+00
2.727272727272727487e-02 9.054945314372863763e+00
2.808080808080808122e-02 9.069900385833708611e+00
2.888888888888888756e-02 9.084852793209883259e+00
2.969696969696969738e-02 9.099802536501384154e+00
3.050505050505050719e-02 9.114749615708211294e+00
3.131313131313131354e-02 9.129694030830366458e+00
3.212121212121211988e-02 9.144635781867849644e+00
3.292929292929293317e-02 9.159574868820659077e+00
3.373737373737373951e-02 9.174511291688796533e+00
3.454545454545454586e-02 9.189445050472260235e+00
3.535353535353535220e-02 9.204376145171051959e+00
3.616161616161615855e-02 9.219304575785171707e+00
3.696969696969697183e-02 9.234230342314617701e+00
3.777777777777777818e-02 9.249153444759391718e+00
3.858585858585858452e-02 9.264073883119491981e+00
3.939393939393939781e-02 9.278991657394920267e+00
4.020202020202019721e-02 9.293906767585674800e+00
4.101010101010101050e-02 9.308819213691757355e+00
4.181818181818182378e-02 9.323728995713167933e+00
4.262626262626262319e-02 9.338636113649904757e+00
4.343434343434343647e-02 9.353540567501967828e+00
4.424242424242424282e-02 9.368442357269360699e+00
4.505050505050504916e-02 9.383341482952078039e+00
4.585858585858586245e-02 9.398237944550125178e+00
4.666666666666666186e-02 9.413131742063498564e+00
4.747474747474747514e-02 9.428022875492198196e+00
4.828282828282828842e-02 9.442911344836225851e+00
4.909090909090908783e-02 9.457797150095581529e+00
4.989898989898990112e-02 9.472680291270263453e+00
5.070707070707070746e-02 9.487560768360273400e+00
5.151515151515151381e-02 9.502438581365609593e+00
5.232323232323232709e-02 9.517313730286273810e+00
5.313131313131312650e-02 9.532186215122266049e+00
5.393939393939393978e-02 9.547056035873584534e+00
5.474747474747475307e-02 9.561923192540231042e+00
5.555555555555555247e-02 9.576787685122203797e+00
5.636363636363636576e-02 9.591649513619504575e+00
5.717171717171717904e-02 9.606508678032131598e+00
5.797979797979797845e-02 9.621365178360086645e+00
5.878787878787879173e-02 9.636219014603367938e+00
5.959595959595959114e-02 9.651070186761977254e+00
6.040404040404040442e-02 9.665918694835914593e+00
6.121212121212121771e-02 9.680764538825179955e+00
6.202020202020201711e-02 9.695607718729769786e+00
6.282828282828283040e-02 9.710448234549689417e+00
6.363636363636364368e-02 9.725286086284935294e+00
6.444444444444444309e-02 9.740121273935507418e+00
6.525252525252525637e-02 9.754953797501407564e+00
6.606060606060605578e-02 9.769783656982635733e+00
6.686868686868686906e-02 9.784610852379190149e+00
6.767676767676768235e-02 9.799435383691072587e+00
6.848484848484848175e-02 9.814257250918281272e+00
6.929292929292929504e-02 9.829076454060817980e+00
7.010101010101010832e-02 9.843892993118682710e+00
7.090909090909090773e-02 9.858706868091873687e+00
7.171717171717172101e-02 9.873518078980390911e+00
7.252525252525252042e-02 9.888326625784237933e+00
7.333333333333333370e-02 9.903132508503409426e+00
7.414141414141414699e-02 9.917935727137910717e+00
7.494949494949494639e-02 9.932736281687738256e+00
7.575757575757575968e-02 9.947534172152892040e+00
7.656565656565657296e-02 9.962329398533373848e+00
7.737373737373737237e-02 9.977121960829183678e+00
7.818181818181818565e-02 9.991911859040319754e+00
7.898989898989898506e-02 1.000669909316678385e+01
7.979797979797979834e-02 1.002148366320857420e+01
8.060606060606061163e-02 1.003626556916569257e+01
8.141414141414141104e-02 1.005104481103813896e+01
8.222222222222222432e-02 1.006582138882591160e+01
8.303030303030303760e-02 1.008059530252901048e+01
8.383838383838383701e-02 1.009536655214743917e+01
8.464646464646465029e-02 1.011013513768119410e+01
8.545454545454546358e-02 1.012490105913027527e+01
8.626262626262626299e-02 1.013966431649468447e+01
8.707070707070707627e-02 1.015442490977441992e+01
8.787878787878787568e-02 1.016918283896948338e+01
8.868686868686868896e-02 1.018393810407987488e+01
8.949494949494950224e-02 1.019869070510559261e+01
9.030303030303030165e-02 1.021344064204663837e+01
9.111111111111111494e-02 1.022818791490301038e+01
9.191919191919192822e-02 1.024293252367471041e+01
9.272727272727272763e-02 1.025767446836173846e+01
9.353535353535354091e-02 1.027241374896409276e+01
9.434343434343435419e-02 1.028715036548177508e+01
9.515151515151515360e-02 1.030188431791478365e+01
9.595959595959596689e-02 1.031661560626312024e+01
9.676767676767676629e-02 1.033134423052678308e+01
9.757575757575757958e-02 1.034607019070577394e+01
9.838383838383839286e-02 1.036079348680009105e+01
9.919191919191919227e-02 1.037551411880973617e+01
1.000000000000000056e-01 1.039023208673470933e+01
